building_idx,row,col,x,y,poi_count,poi_diversity,reachable_area_m2,reachable_buildings,reachable_streets,poi_types
851018,1632,2447,291763.5,5035033.5,3778,7,56385.0,0,56385,"{'MIXED': 722, 'CASA': 1343, 'BOTTEGA': 1288, 'MAGAZZINO': 221, 'INVIAMENTO': 38, 'OTHER': 36, 'TRAGHETTO': 69}"
1870475,2440,1988,291304.5,5034225.5,868,7,20197.0,0,20197,"{'CASA': 713, 'MAGAZZINO': 16, 'OTHER': 12, 'BOTTEGA': 23, 'MIXED': 49, 'INVIAMENTO': 13, 'TRAGHETTO': 37}"
737539,1545,2929,292245.5,5035120.5,900,7,25326.0,0,25326,"{'MIXED': 112, 'CASA': 657, 'BOTTEGA': 76, 'INVIAMENTO': 10, 'MAGAZZINO': 20, 'OTHER': 7, 'TRAGHETTO': 12}"
274350,1039,1939,291255.5,5035626.5,887,7,26117.0,0,26117,"{'BOTTEGA': 71, 'CASA': 582, 'MIXED': 134, 'MAGAZZINO': 24, 'OTHER': 12, 'INVIAMENTO': 12, 'TRAGHETTO': 49}"
436368,1255,1748,291064.5,5035410.5,1574,7,37864.0,0,37864,"{'CASA': 916, 'MIXED': 87, 'BOTTEGA': 49, 'INVIAMENTO': 13, 'MAGAZZINO': 27, 'OTHER': 6, 'TRAGHETTO': 25}"
1511431,2078,2269,291585.5,5034587.5,1976,6,42446.0,0,42446,"{'MIXED': 346, 'BOTTEGA': 475, 'CASA': 966, 'MAGAZZINO': 72, 'INVIAMENTO': 32, 'OTHER': 50}"
1774679,2282,3973,293289.5,5034383.5,1069,6,35076.0,0,35076,"{'CASA': 949, 'BOTTEGA': 37, 'INVIAMENTO': 11, 'MIXED': 55, 'MAGAZZINO': 3, 'OTHER': 8}"
1808577,2336,3630,292946.5,5034329.5,861,6,27169.0,0,27169,"{'CASA': 678, 'INVIAMENTO': 9, 'BOTTEGA': 44, 'MAGAZZINO': 26, 'MIXED': 89, 'OTHER': 7}"
953866,1703,3291,292607.5,5034962.5,720,7,25104.0,0,25104,"{'CASA': 605, 'BOTTEGA': 24, 'MIXED': 61, 'MAGAZZINO': 5, 'TRAGHETTO': 12, 'OTHER': 6, 'INVIAMENTO': 5}"
1235766,1894,1624,290940.5,5034771.5,787,7,20081.0,0,20081,"{'MIXED': 137, 'CASA': 500, 'INVIAMENTO': 21, 'BOTTEGA': 87, 'MAGAZZINO': 24, 'TRAGHETTO': 13, 'OTHER': 1}"
424454,1242,2134,291450.5,5035423.5,1072,6,23904.0,0,23904,"{'MIXED': 149, 'CASA': 753, 'BOTTEGA': 94, 'INVIAMENTO': 11, 'MAGAZZINO': 40, 'OTHER': 11}"
1869939,2439,2013,291329.5,5034226.5,874,7,21238.0,0,21238,"{'CASA': 711, 'MAGAZZINO': 18, 'OTHER': 14, 'BOTTEGA': 24, 'MIXED': 51, 'INVIAMENTO': 14, 'TRAGHETTO': 37}"
854427,1635,1551,290867.5,5035030.5,1114,6,35091.0,0,35091,"{'CASA': 721, 'BOTTEGA': 61, 'MIXED': 153, 'MAGAZZINO': 33, 'INVIAMENTO': 22, 'OTHER': 5}"
494580,1312,2536,291852.5,5035353.5,1329,7,29707.0,0,29707,"{'MIXED': 162, 'CASA': 948, 'BOTTEGA': 102, 'MAGAZZINO': 59, 'INVIAMENTO': 19, 'TRAGHETTO': 23, 'OTHER': 10}"
529460,1349,3011,292327.5,5035316.5,120,5,13695.0,0,13695,"{'CASA': 104, 'MAGAZZINO': 7, 'BOTTEGA': 2, 'MIXED': 2, 'OTHER': 3}"
1191916,1867,3778,293094.5,5034798.5,323,6,12400.0,0,12400,"{'CASA': 295, 'OTHER': 1, 'BOTTEGA': 9, 'INVIAMENTO': 9, 'MIXED': 6, 'MAGAZZINO': 1}"
518084,1337,2481,291797.5,5035328.5,1743,7,36431.0,0,36431,"{'MIXED': 251, 'CASA': 1162, 'BOTTEGA': 192, 'MAGAZZINO': 80, 'INVIAMENTO': 22, 'TRAGHETTO': 19, 'OTHER': 10}"
239775,983,2476,291792.5,5035682.5,646,6,19836.0,0,19836,"{'CASA': 570, 'BOTTEGA': 14, 'MIXED': 33, 'INVIAMENTO': 7, 'OTHER': 5, 'MAGAZZINO': 10}"
901435,1670,1458,290774.5,5034995.5,595,6,14979.0,0,14979,"{'CASA': 386, 'MIXED': 100, 'BOTTEGA': 67, 'MAGAZZINO': 15, 'INVIAMENTO': 12, 'TRAGHETTO': 13}"
1318753,1945,2140,291456.5,5034720.5,1099,7,26588.0,0,26588,"{'CASA': 712, 'MIXED': 131, 'OTHER': 21, 'MAGAZZINO': 31, 'BOTTEGA': 94, 'INVIAMENTO': 34, 'TRAGHETTO': 49}"
261813,1020,2473,291789.5,5035645.5,691,6,20973.0,0,20973,"{'CASA': 613, 'BOTTEGA': 15, 'MIXED': 34, 'INVIAMENTO': 7, 'OTHER': 5, 'MAGAZZINO': 10}"
1055034,1769,3230,292546.5,5034896.5,913,7,30052.0,0,30052,"{'CASA': 745, 'MIXED': 89, 'BOTTEGA': 41, 'MAGAZZINO': 9, 'INVIAMENTO': 7, 'OTHER': 8, 'TRAGHETTO': 12}"
162237,846,2173,291489.5,5035819.5,612,7,23989.0,0,23989,"{'CASA': 480, 'MAGAZZINO': 18, 'MIXED': 65, 'OTHER': 9, 'BOTTEGA': 33, 'INVIAMENTO': 3, 'TRAGHETTO': 1}"
1422560,2018,2266,291582.5,5034647.5,2925,7,52783.0,0,52783,"{'BOTTEGA': 642, 'MIXED': 527, 'CASA': 1469, 'MAGAZZINO': 106, 'INVIAMENTO': 41, 'OTHER': 77, 'TRAGHETTO': 22}"
1504608,2074,1418,290734.5,5034591.5,1827,7,32377.0,0,32377,"{'CASA': 1388, 'MIXED': 233, 'INVIAMENTO': 34, 'BOTTEGA': 97, 'OTHER': 9, 'MAGAZZINO': 35, 'TRAGHETTO': 16}"
665444,1484,2361,291677.5,5035181.5,1621,7,30319.0,0,30319,"{'MIXED': 271, 'CASA': 771, 'BOTTEGA': 410, 'MAGAZZINO': 112, 'INVIAMENTO': 19, 'OTHER': 13, 'TRAGHETTO': 16}"
1844731,2400,2100,291416.5,5034265.5,681,7,19773.0,0,19773,"{'CASA': 524, 'MAGAZZINO': 16, 'OTHER': 12, 'BOTTEGA': 21, 'MIXED': 38, 'INVIAMENTO': 11, 'TRAGHETTO': 55}"
1942627,2630,1930,291246.5,5034035.5,450,6,13826.0,0,13826,"{'MIXED': 23, 'CASA': 386, 'MAGAZZINO': 11, 'BOTTEGA': 12, 'INVIAMENTO': 9, 'OTHER': 6}"
224622,959,1608,290924.5,5035706.5,799,7,15995.0,0,15995,"{'TRAGHETTO': 44, 'CASA': 570, 'MAGAZZINO': 15, 'BOTTEGA': 25, 'MIXED': 98, 'OTHER': 9, 'INVIAMENTO': 24}"
1261232,1908,3315,292631.5,5034757.5,943,7,36754.0,0,36754,"{'MIXED': 130, 'BOTTEGA': 76, 'CASA': 674, 'INVIAMENTO': 14, 'OTHER': 11, 'TRAGHETTO': 7, 'MAGAZZINO': 26}"
1352545,1968,4039,293355.5,5034697.5,342,6,12753.0,0,12753,"{'CASA': 314, 'OTHER': 1, 'BOTTEGA': 9, 'INVIAMENTO': 9, 'MIXED': 6, 'MAGAZZINO': 1}"
1237919,1895,2263,291579.5,5034770.5,3489,7,59550.0,0,59550,"{'CASA': 1704, 'MIXED': 678, 'BOTTEGA': 759, 'MAGAZZINO': 132, 'OTHER': 69, 'TRAGHETTO': 55, 'INVIAMENTO': 49}"
1863969,2429,2008,291324.5,5034236.5,838,7,20825.0,0,20825,"{'CASA': 673, 'MAGAZZINO': 18, 'OTHER': 13, 'BOTTEGA': 24, 'MIXED': 52, 'INVIAMENTO': 16, 'TRAGHETTO': 37}"
1212801,1880,3317,292633.5,5034785.5,928,7,35290.0,0,35290,"{'BOTTEGA': 71, 'MIXED': 129, 'INVIAMENTO': 13, 'CASA': 667, 'OTHER': 11, 'TRAGHETTO': 7, 'MAGAZZINO': 25}"
288008,1057,2501,291817.5,5035608.5,716,6,22245.0,0,22245,"{'CASA': 627, 'BOTTEGA': 16, 'MIXED': 32, 'MAGAZZINO': 20, 'OTHER': 7, 'INVIAMENTO': 7}"
1173485,1856,824,290140.5,5034809.5,483,6,16682.0,0,16682,"{'CASA': 446, 'MIXED': 19, 'INVIAMENTO': 3, 'BOTTEGA': 8, 'MAGAZZINO': 2, 'OTHER': 1}"
657410,1476,3100,292416.5,5035189.5,421,7,10054.0,0,10054,"{'CASA': 336, 'BOTTEGA': 23, 'MAGAZZINO': 5, 'MIXED': 29, 'OTHER': 6, 'INVIAMENTO': 5, 'TRAGHETTO': 12}"
193726,904,1831,291147.5,5035761.5,1935,7,42453.0,0,42453,"{'MIXED': 265, 'OTHER': 42, 'BOTTEGA': 147, 'CASA': 1284, 'INVIAMENTO': 48, 'TRAGHETTO': 74, 'MAGAZZINO': 44}"
1517078,2082,1149,290465.5,5034583.5,1309,7,33605.0,0,33605,"{'CASA': 1053, 'OTHER': 11, 'BOTTEGA': 50, 'INVIAMENTO': 21, 'MIXED': 111, 'MAGAZZINO': 9, 'TRAGHETTO': 28}"
271595,1035,2300,291616.5,5035630.5,694,6,18488.0,0,18488,"{'CASA': 531, 'MIXED': 83, 'INVIAMENTO': 8, 'BOTTEGA': 32, 'MAGAZZINO': 22, 'OTHER': 8}"
1730750,2238,1792,291108.5,5034427.5,674,6,25371.0,0,25371,"{'CASA': 537, 'MIXED': 61, 'BOTTEGA': 42, 'OTHER': 12, 'INVIAMENTO': 11, 'MAGAZZINO': 7}"
1869301,2438,1759,291075.5,5034227.5,705,6,22687.0,0,22687,"{'MIXED': 56, 'CASA': 589, 'OTHER': 5, 'MAGAZZINO': 10, 'BOTTEGA': 26, 'INVIAMENTO': 13}"
1194174,1869,2115,291431.5,5034796.5,1405,7,23526.0,0,23526,"{'CASA': 781, 'MIXED': 257, 'MAGAZZINO': 46, 'BOTTEGA': 191, 'INVIAMENTO': 33, 'OTHER': 22, 'TRAGHETTO': 49}"
1875127,2448,3721,293037.5,5034217.5,483,6,13665.0,0,13665,"{'CASA': 383, 'MIXED': 54, 'INVIAMENTO': 3, 'BOTTEGA': 29, 'OTHER': 3, 'MAGAZZINO': 6}"
1836188,2388,1696,291012.5,5034277.5,730,6,27336.0,0,27336,"{'CASA': 573, 'MIXED': 81, 'OTHER': 12, 'INVIAMENTO': 20, 'BOTTEGA': 29, 'MAGAZZINO': 11}"
1630267,2159,1062,290378.5,5034506.5,1287,7,33756.0,0,33756,"{'CASA': 1074, 'MIXED': 84, 'BOTTEGA': 42, 'INVIAMENTO': 25, 'OTHER': 7, 'MAGAZZINO': 7, 'TRAGHETTO': 18}"
1796727,2315,1069,290385.5,5034350.5,871,7,25119.0,0,25119,"{'OTHER': 5, 'BOTTEGA': 26, 'INVIAMENTO': 19, 'MIXED': 53, 'CASA': 715, 'MAGAZZINO': 8, 'TRAGHETTO': 17}"
1016101,1743,2294,291610.5,5034922.5,3244,7,44134.0,0,44134,"{'BOTTEGA': 1082, 'INVIAMENTO': 39, 'MAGAZZINO': 149, 'CASA': 1244, 'MIXED': 570, 'OTHER': 31, 'TRAGHETTO': 73}"
1388983,1994,2614,291930.5,5034671.5,2835,7,56777.0,0,56777,"{'CASA': 1178, 'MIXED': 616, 'MAGAZZINO': 114, 'OTHER': 72, 'BOTTEGA': 770, 'INVIAMENTO': 31, 'TRAGHETTO': 21}"
1152523,1840,3104,292420.5,5034825.5,983,6,28782.0,0,28782,"{'CASA': 740, 'MIXED': 126, 'BOTTEGA': 67, 'OTHER': 10, 'MAGAZZINO': 26, 'INVIAMENTO': 9}"
823665,1612,2815,292131.5,5035053.5,1452,6,33745.0,0,33745,"{'MIXED': 281, 'CASA': 929, 'BOTTEGA': 149, 'INVIAMENTO': 24, 'MAGAZZINO': 41, 'OTHER': 23}"
1010922,1740,972,290288.5,5034925.5,455,4,16420.0,0,16420,"{'CASA': 408, 'INVIAMENTO': 9, 'BOTTEGA': 10, 'MIXED': 28}"
206157,926,1698,291014.5,5035739.5,1590,7,35744.0,0,35744,"{'MIXED': 223, 'CASA': 1038, 'BOTTEGA': 121, 'OTHER': 41, 'INVIAMENTO': 49, 'MAGAZZINO': 34, 'TRAGHETTO': 51}"
1554729,2107,853,290169.5,5034558.5,1594,7,47396.0,0,47396,"{'CASA': 1397, 'MIXED': 87, 'BOTTEGA': 37, 'INVIAMENTO': 13, 'OTHER': 16, 'MAGAZZINO': 14, 'TRAGHETTO': 1}"
1188908,1866,1292,290608.5,5034799.5,1368,7,31072.0,0,31072,"{'CASA': 1038, 'MIXED': 163, 'INVIAMENTO': 20, 'BOTTEGA': 91, 'MAGAZZINO': 21, 'OTHER': 9, 'TRAGHETTO': 16}"
69532,665,1499,290815.5,5036000.5,494,6,20835.0,0,20835,"{'CASA': 362, 'MIXED': 66, 'BOTTEGA': 23, 'INVIAMENTO': 16, 'OTHER': 5, 'MAGAZZINO': 11}"
1460932,2045,3218,292534.5,5034620.5,767,7,41518.0,0,41518,"{'MIXED': 124, 'CASA': 489, 'INVIAMENTO': 13, 'MAGAZZINO': 29, 'BOTTEGA': 82, 'TRAGHETTO': 12, 'OTHER': 9}"
615454,1438,2062,291378.5,5035227.5,2937,7,46785.0,0,46785,"{'CASA': 1262, 'BOTTEGA': 982, 'MIXED': 323, 'INVIAMENTO': 19, 'MAGAZZINO': 193, 'OTHER': 42, 'TRAGHETTO': 24}"
616894,1439,3096,292412.5,5035226.5,117,5,11713.0,0,11713,"{'CASA': 106, 'MAGAZZINO': 3, 'BOTTEGA': 2, 'MIXED': 2, 'OTHER': 2}"
1029201,1751,3937,293253.5,5034914.5,0,0,3166.0,0,3166,{}
1531827,2091,3263,292579.5,5034574.5,646,7,35819.0,0,35819,"{'MIXED': 113, 'CASA': 391, 'BOTTEGA': 73, 'INVIAMENTO': 13, 'TRAGHETTO': 12, 'OTHER': 10, 'MAGAZZINO': 25}"
965830,1711,2461,291777.5,5034954.5,3498,7,46002.0,0,46002,"{'MIXED': 684, 'INVIAMENTO': 35, 'BOTTEGA': 966, 'CASA': 1477, 'MAGAZZINO': 186, 'OTHER': 40, 'TRAGHETTO': 69}"
730124,1540,941,290257.5,5035125.5,262,6,14288.0,0,14288,"{'MIXED': 14, 'CASA': 228, 'BOTTEGA': 4, 'INVIAMENTO': 5, 'MAGAZZINO': 1, 'TRAGHETTO': 9}"
1866868,2434,1600,290916.5,5034231.5,527,6,22018.0,0,22018,"{'MAGAZZINO': 12, 'CASA': 406, 'MIXED': 57, 'OTHER': 14, 'INVIAMENTO': 16, 'BOTTEGA': 19}"
56247,636,1630,290946.5,5036029.5,842,6,28700.0,0,28700,"{'CASA': 631, 'MIXED': 100, 'BOTTEGA': 45, 'MAGAZZINO': 20, 'INVIAMENTO': 24, 'OTHER': 10}"
161144,844,2162,291478.5,5035821.5,631,7,24193.0,0,24193,"{'CASA': 495, 'MAGAZZINO': 18, 'MIXED': 69, 'OTHER': 8, 'BOTTEGA': 35, 'INVIAMENTO': 3, 'TRAGHETTO': 2}"
1528145,2089,1439,290755.5,5034576.5,1941,7,35085.0,0,35085,"{'CASA': 1510, 'MIXED': 227, 'BOTTEGA': 95, 'INVIAMENTO': 32, 'OTHER': 10, 'MAGAZZINO': 36, 'TRAGHETTO': 16}"
1678274,2191,4214,293530.5,5034474.5,124,5,5481.0,0,5481,"{'CASA': 119, 'MAGAZZINO': 1, 'OTHER': 1, 'MIXED': 1, 'INVIAMENTO': 1}"
1262699,1909,2859,292175.5,5034756.5,1421,7,42333.0,0,42333,"{'CASA': 775, 'MAGAZZINO': 44, 'MIXED': 262, 'BOTTEGA': 258, 'INVIAMENTO': 26, 'OTHER': 31, 'TRAGHETTO': 14}"
630670,1453,1447,290763.5,5035212.5,1270,6,31545.0,0,31545,"{'INVIAMENTO': 11, 'CASA': 809, 'MAGAZZINO': 15, 'BOTTEGA': 34, 'MIXED': 94, 'OTHER': 4}"
1828338,2376,3692,293008.5,5034289.5,782,6,21316.0,0,21316,"{'CASA': 608, 'INVIAMENTO': 8, 'BOTTEGA': 44, 'MAGAZZINO': 23, 'MIXED': 85, 'OTHER': 7}"
1034644,1755,2367,291683.5,5034910.5,4159,7,55410.0,0,55410,"{'BOTTEGA': 1262, 'MAGAZZINO': 229, 'MIXED': 789, 'INVIAMENTO': 45, 'CASA': 1635, 'OTHER': 54, 'TRAGHETTO': 86}"
1927009,2565,3938,293254.5,5034100.5,575,5,21330.0,0,21330,"{'MIXED': 18, 'CASA': 532, 'MAGAZZINO': 9, 'BOTTEGA': 5, 'OTHER': 7}"
1174238,1856,2572,291888.5,5034809.5,2888,7,58855.0,0,58855,"{'BOTTEGA': 757, 'MIXED': 683, 'CASA': 1206, 'MAGAZZINO': 106, 'OTHER': 67, 'INVIAMENTO': 30, 'TRAGHETTO': 9}"
284790,1053,1892,291208.5,5035612.5,724,7,21819.0,0,21819,"{'BOTTEGA': 63, 'CASA': 469, 'MIXED': 106, 'MAGAZZINO': 16, 'OTHER': 10, 'INVIAMENTO': 8, 'TRAGHETTO': 49}"
31291,576,1639,290955.5,5036089.5,709,6,26667.0,0,26667,"{'CASA': 529, 'MIXED': 97, 'BOTTEGA': 30, 'MAGAZZINO': 19, 'INVIAMENTO': 19, 'OTHER': 5}"
1312568,1940,3835,293151.5,5034725.5,319,6,12373.0,0,12373,"{'CASA': 292, 'OTHER': 1, 'BOTTEGA': 9, 'INVIAMENTO': 9, 'MIXED': 6, 'MAGAZZINO': 1}"
1318264,1945,808,290124.5,5034720.5,974,7,29354.0,0,29354,"{'CASA': 857, 'MIXED': 54, 'BOTTEGA': 21, 'INVIAMENTO': 12, 'OTHER': 14, 'TRAGHETTO': 1, 'MAGAZZINO': 6}"
1509257,2077,1181,290497.5,5034588.5,1414,7,34305.0,0,34305,"{'CASA': 1164, 'MAGAZZINO': 13, 'BOTTEGA': 51, 'INVIAMENTO': 14, 'OTHER': 10, 'MIXED': 112, 'TRAGHETTO': 17}"
1641531,2166,2258,291574.5,5034499.5,1781,6,41620.0,0,41620,"{'BOTTEGA': 438, 'CASA': 947, 'MIXED': 260, 'MAGAZZINO': 55, 'OTHER': 36, 'INVIAMENTO': 30}"
1242481,1898,970,290286.5,5034767.5,842,6,26868.0,0,26868,"{'CASA': 736, 'MIXED': 50, 'OTHER': 9, 'BOTTEGA': 19, 'INVIAMENTO': 17, 'MAGAZZINO': 4}"
731865,1541,1840,291156.5,5035124.5,1406,6,37398.0,0,37398,"{'CASA': 903, 'MIXED': 162, 'BOTTEGA': 86, 'INVIAMENTO': 26, 'MAGAZZINO': 51, 'OTHER': 7}"
1686317,2198,2171,291487.5,5034467.5,1556,6,32661.0,0,32661,"{'BOTTEGA': 296, 'CASA': 918, 'MIXED': 238, 'MAGAZZINO': 40, 'OTHER': 26, 'INVIAMENTO': 28}"
245065,993,1830,291146.5,5035672.5,7,2,47.0,0,47,"{'MIXED': 1, 'CASA': 6}"
1694493,2205,3445,292761.5,5034460.5,393,7,23472.0,0,23472,"{'CASA': 284, 'INVIAMENTO': 8, 'BOTTEGA': 29, 'MAGAZZINO': 13, 'MIXED': 54, 'TRAGHETTO': 2, 'OTHER': 1}"
785351,1584,1520,290836.5,5035081.5,912,6,25757.0,0,25757,"{'CASA': 645, 'BOTTEGA': 55, 'MIXED': 132, 'MAGAZZINO': 24, 'INVIAMENTO': 13, 'OTHER': 5}"
1335136,1956,3352,292668.5,5034709.5,730,7,38410.0,0,38410,"{'MIXED': 104, 'CASA': 510, 'INVIAMENTO': 12, 'MAGAZZINO': 24, 'BOTTEGA': 58, 'OTHER': 10, 'TRAGHETTO': 7}"
38563,594,1413,290729.5,5036071.5,347,6,11355.0,0,11355,"{'CASA': 270, 'MIXED': 28, 'BOTTEGA': 17, 'INVIAMENTO': 10, 'OTHER': 5, 'MAGAZZINO': 7}"
160360,843,1517,290833.5,5035822.5,1229,7,22645.0,0,22645,"{'CASA': 853, 'MIXED': 133, 'BOTTEGA': 110, 'OTHER': 51, 'INVIAMENTO': 16, 'MAGAZZINO': 27, 'TRAGHETTO': 7}"
547587,1370,1425,290741.5,5035295.5,1475,6,33049.0,0,33049,"{'INVIAMENTO': 11, 'CASA': 999, 'BOTTEGA': 34, 'MIXED': 94, 'MAGAZZINO': 18, 'OTHER': 4}"
1649537,2171,2361,291677.5,5034494.5,1788,6,40054.0,0,40054,"{'CASA': 836, 'BOTTEGA': 486, 'MIXED': 304, 'MAGAZZINO': 61, 'OTHER': 48, 'INVIAMENTO': 32}"
62447,650,2237,291553.5,5036015.5,4,2,128.0,0,128,"{'MIXED': 2, 'CASA': 2}"
1857104,2418,4050,293366.5,5034247.5,507,5,19488.0,0,19488,"{'OTHER': 8, 'CASA': 467, 'MIXED': 14, 'MAGAZZINO': 9, 'BOTTEGA': 5}"
518600,1338,1508,290824.5,5035327.5,1651,6,39804.0,0,39804,"{'INVIAMENTO': 15, 'CASA': 1040, 'MAGAZZINO': 21, 'BOTTEGA': 45, 'MIXED': 110, 'OTHER': 6}"
1722154,2230,1972,291288.5,5034435.5,1314,6,36694.0,0,36694,"{'CASA': 977, 'MIXED': 149, 'BOTTEGA': 106, 'MAGAZZINO': 29, 'OTHER': 12, 'INVIAMENTO': 37}"
1790542,2304,3672,292988.5,5034361.5,930,6,28119.0,0,28119,"{'CASA': 741, 'INVIAMENTO': 10, 'BOTTEGA': 45, 'MAGAZZINO': 25, 'MIXED': 93, 'OTHER': 7}"
436300,1255,1591,290907.5,5035410.5,1452,6,36156.0,0,36156,"{'INVIAMENTO': 13, 'CASA': 860, 'MAGAZZINO': 16, 'BOTTEGA': 37, 'MIXED': 89, 'OTHER': 3}"
1582514,2127,1209,290525.5,5034538.5,1497,7,29295.0,0,29295,"{'OTHER': 9, 'CASA': 1143, 'MIXED': 169, 'BOTTEGA': 75, 'INVIAMENTO': 30, 'MAGAZZINO': 21, 'TRAGHETTO': 18}"
1699289,2209,3827,293143.5,5034456.5,1209,6,36484.0,0,36484,"{'CASA': 1050, 'BOTTEGA': 38, 'INVIAMENTO': 10, 'MIXED': 70, 'MAGAZZINO': 19, 'OTHER': 13}"
1061149,1774,2183,291499.5,5034891.5,1772,7,28522.0,0,28522,"{'CASA': 860, 'MIXED': 322, 'OTHER': 25, 'BOTTEGA': 368, 'MAGAZZINO': 71, 'TRAGHETTO': 59, 'INVIAMENTO': 36}"
1801537,2324,1149,290465.5,5034341.5,1062,7,28258.0,0,28258,"{'CASA': 864, 'MAGAZZINO': 11, 'BOTTEGA': 34, 'INVIAMENTO': 23, 'MIXED': 74, 'OTHER': 6, 'TRAGHETTO': 17}"
782974,1582,1940,291256.5,5035083.5,2446,7,43614.0,0,43614,"{'CASA': 1365, 'BOTTEGA': 468, 'MIXED': 287, 'INVIAMENTO': 29, 'MAGAZZINO': 176, 'OTHER': 14, 'TRAGHETTO': 28}"
391049,1203,2548,291864.5,5035462.5,584,6,16206.0,0,16206,"{'MIXED': 48, 'CASA': 483, 'BOTTEGA': 32, 'MAGAZZINO': 14, 'OTHER': 4, 'INVIAMENTO': 3}"
1851375,2410,2177,291493.5,5034255.5,423,7,13355.0,0,13355,"{'CASA': 256, 'MAGAZZINO': 16, 'OTHER': 10, 'BOTTEGA': 12, 'MIXED': 16, 'INVIAMENTO': 9, 'TRAGHETTO': 103}"
1511610,2078,3107,292423.5,5034587.5,710,7,37610.0,0,37610,"{'MIXED': 137, 'CASA': 403, 'MAGAZZINO': 33, 'BOTTEGA': 97, 'INVIAMENTO': 11, 'TRAGHETTO': 12, 'OTHER': 9}"
394317,1207,2710,292026.5,5035458.5,642,7,18675.0,0,18675,"{'MIXED': 49, 'CASA': 515, 'BOTTEGA': 21, 'MAGAZZINO': 24, 'INVIAMENTO': 6, 'OTHER': 4, 'TRAGHETTO': 17}"
123716,777,1086,290402.5,5035888.5,423,6,23374.0,0,23374,"{'CASA': 355, 'MIXED': 30, 'BOTTEGA': 13, 'OTHER': 6, 'MAGAZZINO': 7, 'INVIAMENTO': 2}"
1272774,1915,2223,291539.5,5034750.5,3041,7,51540.0,0,51540,"{'CASA': 1592, 'MIXED': 568, 'OTHER': 59, 'BOTTEGA': 562, 'MAGAZZINO': 128, 'INVIAMENTO': 46, 'TRAGHETTO': 49}"
378448,1186,2557,291873.5,5035479.5,3,1,29.0,0,29,{'CASA': 3}
1238693,1895,3660,292976.5,5034770.5,0,0,1332.0,0,1332,{}
460777,1279,794,290110.5,5035386.5,153,5,9436.0,0,9436,"{'CASA': 135, 'INVIAMENTO': 4, 'MIXED': 4, 'MAGAZZINO': 1, 'TRAGHETTO': 9}"
1037379,1757,1763,291079.5,5034908.5,961,6,31397.0,0,31397,"{'CASA': 665, 'BOTTEGA': 80, 'MIXED': 136, 'MAGAZZINO': 42, 'INVIAMENTO': 26, 'OTHER': 5}"
1868500,2436,3925,293241.5,5034229.5,901,6,30316.0,0,30316,"{'MIXED': 50, 'INVIAMENTO': 5, 'CASA': 792, 'BOTTEGA': 26, 'MAGAZZINO': 10, 'OTHER': 11}"
182544,884,2406,291722.5,5035781.5,247,5,9679.0,0,9679,"{'CASA': 218, 'MIXED': 9, 'INVIAMENTO': 2, 'MAGAZZINO': 9, 'OTHER': 2}"
818831,1609,1882,291198.5,5035056.5,1802,7,41337.0,0,41337,"{'CASA': 1162, 'MAGAZZINO': 102, 'MIXED': 207, 'BOTTEGA': 170, 'INVIAMENTO': 24, 'OTHER': 5, 'TRAGHETTO': 24}"
1199057,1872,1876,291192.5,5034793.5,411,6,11764.0,0,11764,"{'CASA': 309, 'MIXED': 48, 'OTHER': 6, 'INVIAMENTO': 13, 'BOTTEGA': 28, 'MAGAZZINO': 5}"
663619,1482,2814,292130.5,5035183.5,1192,7,32378.0,0,32378,"{'CASA': 820, 'MIXED': 169, 'MAGAZZINO': 41, 'BOTTEGA': 103, 'INVIAMENTO': 11, 'TRAGHETTO': 33, 'OTHER': 9}"
310733,1093,2000,291316.5,5035572.5,760,7,23040.0,0,23040,"{'BOTTEGA': 65, 'CASA': 514, 'MIXED': 117, 'MAGAZZINO': 20, 'OTHER': 12, 'INVIAMENTO': 7, 'TRAGHETTO': 22}"
182720,885,1486,290802.5,5035780.5,1343,7,25649.0,0,25649,"{'CASA': 949, 'MIXED': 138, 'BOTTEGA': 117, 'OTHER': 52, 'INVIAMENTO': 15, 'MAGAZZINO': 29, 'TRAGHETTO': 7}"
1171427,1854,2691,292007.5,5034811.5,983,7,28201.0,0,28201,"{'CASA': 571, 'MAGAZZINO': 36, 'MIXED': 140, 'BOTTEGA': 178, 'INVIAMENTO': 15, 'OTHER': 20, 'TRAGHETTO': 14}"
1519573,2083,3378,292694.5,5034582.5,472,7,31865.0,0,31865,"{'CASA': 307, 'MAGAZZINO': 25, 'MIXED': 69, 'INVIAMENTO': 11, 'BOTTEGA': 39, 'OTHER': 9, 'TRAGHETTO': 7}"
199301,914,1371,290687.5,5035751.5,582,7,16328.0,0,16328,"{'CASA': 427, 'MIXED': 70, 'BOTTEGA': 38, 'MAGAZZINO': 9, 'OTHER': 13, 'INVIAMENTO': 10, 'TRAGHETTO': 7}"
268860,1031,2442,291758.5,5035634.5,837,6,25279.0,0,25279,"{'MIXED': 59, 'CASA': 720, 'BOTTEGA': 24, 'MAGAZZINO': 15, 'INVIAMENTO': 7, 'OTHER': 5}"
794282,1591,1145,290461.5,5035074.5,622,7,16323.0,0,16323,"{'MIXED': 51, 'CASA': 525, 'BOTTEGA': 18, 'MAGAZZINO': 4, 'OTHER': 2, 'INVIAMENTO': 11, 'TRAGHETTO': 9}"
