building_idx,row,col,x,y,poi_count,poi_diversity,reachable_area_m2,reachable_buildings,reachable_streets,poi_types
380636,1189,2523,291839.5,5035476.5,162,6,21710.0,0,21710,"{'CASA': 125, 'BOTTEGA': 11, 'MIXED': 15, 'MAGAZZINO': 5, 'OTHER': 3, 'INVIAMENTO': 1}"
1138573,1831,1406,290722.5,5034834.5,244,5,40861.0,0,40861,"{'CASA': 175, 'MIXED': 36, 'BOTTEGA': 23, 'INVIAMENTO': 7, 'MAGAZZINO': 3}"
897879,1667,3124,292440.5,5034998.5,57,6,23829.0,0,23829,"{'CASA': 45, 'MIXED': 4, 'BOTTEGA': 5, 'INVIAMENTO': 1, 'MAGAZZINO': 1, 'TRAGHETTO': 1}"
1386212,1992,2378,291694.5,5034673.5,521,6,45029.0,0,45029,"{'BOTTEGA': 131, 'MIXED': 134, 'CASA': 213, 'INVIAMENTO': 9, 'MAGAZZINO': 15, 'OTHER': 7}"
766924,1569,2934,292250.5,5035096.5,76,6,23034.0,0,23034,"{'CASA': 54, 'BOTTEGA': 12, 'MIXED': 6, 'INVIAMENTO': 2, 'MAGAZZINO': 1, 'TRAGHETTO': 1}"
956810,1705,3228,292544.5,5034960.5,53,6,28338.0,0,28338,"{'CASA': 44, 'BOTTEGA': 2, 'MIXED': 4, 'INVIAMENTO': 1, 'MAGAZZINO': 1, 'TRAGHETTO': 1}"
115793,759,1080,290396.5,5035906.5,40,3,23480.0,0,23480,"{'CASA': 31, 'MIXED': 3, 'BOTTEGA': 5}"
1722709,2230,3965,293281.5,5034435.5,130,5,30237.0,0,30237,"{'CASA': 115, 'BOTTEGA': 6, 'INVIAMENTO': 4, 'MIXED': 4, 'OTHER': 1}"
279653,1046,1900,291216.5,5035619.5,87,7,24855.0,0,24855,"{'MIXED': 10, 'MAGAZZINO': 2, 'BOTTEGA': 15, 'CASA': 51, 'OTHER': 2, 'TRAGHETTO': 6, 'INVIAMENTO': 1}"
1030267,1752,2721,292037.5,5034913.5,168,6,31379.0,0,31379,"{'CASA': 89, 'OTHER': 1, 'BOTTEGA': 36, 'MIXED': 35, 'INVIAMENTO': 3, 'MAGAZZINO': 3}"
1133361,1827,2839,292155.5,5034838.5,88,6,38678.0,0,38678,"{'CASA': 42, 'OTHER': 2, 'BOTTEGA': 24, 'MIXED': 17, 'INVIAMENTO': 2, 'MAGAZZINO': 1}"
381258,1190,2274,291590.5,5035475.5,223,6,32503.0,0,32503,"{'CASA': 160, 'MIXED': 26, 'INVIAMENTO': 3, 'BOTTEGA': 19, 'MAGAZZINO': 10, 'OTHER': 3}"
928624,1687,3441,292757.5,5034978.5,7,2,13560.0,0,13560,"{'CASA': 5, 'MIXED': 2}"
850291,1631,3582,292898.5,5035034.5,0,0,1332.0,0,1332,{}
1755652,2262,1015,290331.5,5034403.5,144,6,32122.0,0,32122,"{'CASA': 131, 'BOTTEGA': 4, 'MIXED': 3, 'TRAGHETTO': 1, 'OTHER': 1, 'MAGAZZINO': 1}"
727918,1538,2028,291344.5,5035127.5,512,7,51644.0,0,51644,"{'CASA': 75, 'MAGAZZINO': 29, 'BOTTEGA': 269, 'MIXED': 61, 'INVIAMENTO': 3, 'TRAGHETTO': 47, 'OTHER': 3}"
266002,1027,1978,291294.5,5035638.5,109,7,32904.0,0,32904,"{'BOTTEGA': 16, 'MIXED': 10, 'CASA': 72, 'OTHER': 2, 'MAGAZZINO': 1, 'TRAGHETTO': 6, 'INVIAMENTO': 2}"
639334,1461,1363,290679.5,5035204.5,116,4,21121.0,0,21121,"{'CASA': 76, 'MIXED': 7, 'INVIAMENTO': 2, 'OTHER': 1}"
968896,1713,1966,291282.5,5034952.5,154,7,31210.0,0,31210,"{'BOTTEGA': 30, 'CASA': 48, 'MIXED': 30, 'MAGAZZINO': 11, 'INVIAMENTO': 3, 'OTHER': 1, 'TRAGHETTO': 26}"
1306880,1936,3992,293308.5,5034729.5,40,4,13541.0,0,13541,"{'CASA': 30, 'BOTTEGA': 3, 'INVIAMENTO': 4, 'MIXED': 3}"
1035678,1756,1391,290707.5,5034909.5,196,5,34626.0,0,34626,"{'BOTTEGA': 21, 'CASA': 134, 'MIXED': 31, 'INVIAMENTO': 7, 'MAGAZZINO': 3}"
1179949,1860,2021,291337.5,5034805.5,192,6,22706.0,0,22706,"{'CASA': 122, 'MIXED': 29, 'MAGAZZINO': 2, 'INVIAMENTO': 15, 'BOTTEGA': 18, 'OTHER': 1}"
1583846,2128,974,290290.5,5034537.5,201,7,32363.0,0,32363,"{'CASA': 177, 'BOTTEGA': 7, 'MIXED': 8, 'TRAGHETTO': 1, 'OTHER': 1, 'MAGAZZINO': 2, 'INVIAMENTO': 1}"
22504,551,1395,290711.5,5036114.5,39,6,7738.0,0,7738,"{'MIXED': 3, 'CASA': 29, 'BOTTEGA': 1, 'INVIAMENTO': 2, 'MAGAZZINO': 3, 'OTHER': 1}"
507201,1326,1847,291163.5,5035339.5,129,6,37448.0,0,37448,"{'CASA': 85, 'MAGAZZINO': 2, 'BOTTEGA': 11, 'MIXED': 9, 'OTHER': 1, 'INVIAMENTO': 3}"
104824,734,2024,291340.5,5035931.5,75,5,25379.0,0,25379,"{'OTHER': 2, 'CASA': 64, 'MAGAZZINO': 2, 'MIXED': 5, 'BOTTEGA': 2}"
1410654,2010,1477,290793.5,5034655.5,161,5,35076.0,0,35076,"{'CASA': 103, 'MIXED': 31, 'BOTTEGA': 18, 'INVIAMENTO': 6, 'MAGAZZINO': 3}"
726225,1537,1551,290867.5,5035128.5,117,4,30824.0,0,30824,"{'CASA': 76, 'BOTTEGA': 4, 'MIXED': 5, 'INVIAMENTO': 3}"
1412500,2011,2304,291620.5,5034654.5,329,6,51779.0,0,51779,"{'CASA': 183, 'BOTTEGA': 66, 'MAGAZZINO': 6, 'MIXED': 50, 'INVIAMENTO': 11, 'OTHER': 2}"
1717594,2226,2122,291438.5,5034439.5,124,6,34711.0,0,34711,"{'BOTTEGA': 42, 'CASA': 51, 'MAGAZZINO': 4, 'MIXED': 15, 'OTHER': 3, 'INVIAMENTO': 9}"
846788,1629,1674,290990.5,5035036.5,102,5,35527.0,0,35527,"{'MIXED': 17, 'INVIAMENTO': 5, 'BOTTEGA': 13, 'CASA': 55, 'MAGAZZINO': 2}"
1879870,2456,1960,291276.5,5034209.5,62,5,21558.0,0,21558,"{'CASA': 51, 'MIXED': 3, 'MAGAZZINO': 3, 'BOTTEGA': 3, 'INVIAMENTO': 2}"
1505019,2074,2212,291528.5,5034591.5,174,5,42659.0,0,42659,"{'BOTTEGA': 47, 'CASA': 85, 'MAGAZZINO': 5, 'MIXED': 24, 'INVIAMENTO': 12}"
1303373,1934,2851,292167.5,5034731.5,119,7,40728.0,0,40728,"{'CASA': 38, 'OTHER': 2, 'BOTTEGA': 37, 'MIXED': 17, 'TRAGHETTO': 19, 'INVIAMENTO': 2, 'MAGAZZINO': 1}"
410949,1227,1511,290827.5,5035438.5,153,4,33808.0,0,33808,"{'CASA': 102, 'BOTTEGA': 2, 'MIXED': 9, 'INVIAMENTO': 1}"
46868,614,1134,290450.5,5036051.5,40,3,22302.0,0,22302,"{'CASA': 31, 'MIXED': 3, 'BOTTEGA': 5}"
1267607,1912,2395,291711.5,5034753.5,591,6,35284.0,0,35284,"{'CASA': 236, 'MIXED': 147, 'BOTTEGA': 155, 'INVIAMENTO': 11, 'MAGAZZINO': 20, 'OTHER': 12}"
1712075,2221,2106,291422.5,5034444.5,122,6,35907.0,0,35907,"{'BOTTEGA': 38, 'CASA': 52, 'MAGAZZINO': 4, 'MIXED': 14, 'OTHER': 3, 'INVIAMENTO': 11}"
494408,1312,2273,291589.5,5035353.5,229,6,28607.0,0,28607,"{'CASA': 168, 'MIXED': 27, 'INVIAMENTO': 3, 'BOTTEGA': 17, 'MAGAZZINO': 9, 'OTHER': 3}"
367837,1173,1854,291170.5,5035492.5,68,6,17070.0,0,17070,"{'CASA': 44, 'BOTTEGA': 5, 'MIXED': 7, 'OTHER': 1, 'INVIAMENTO': 1, 'MAGAZZINO': 1}"
1686247,2198,2060,291376.5,5034467.5,95,6,36386.0,0,36386,"{'BOTTEGA': 16, 'CASA': 51, 'MAGAZZINO': 4, 'MIXED': 8, 'OTHER': 3, 'INVIAMENTO': 13}"
708595,1523,781,290097.5,5035142.5,13,2,10698.0,0,10698,"{'CASA': 12, 'MAGAZZINO': 1}"
1229322,1890,2951,292267.5,5034775.5,66,6,32020.0,0,32020,"{'CASA': 36, 'OTHER': 2, 'BOTTEGA': 15, 'MIXED': 10, 'INVIAMENTO': 2, 'MAGAZZINO': 1}"
1428449,2022,2917,292233.5,5034643.5,81,7,30027.0,0,30027,"{'CASA': 20, 'OTHER': 2, 'BOTTEGA': 25, 'MIXED': 9, 'TRAGHETTO': 19, 'INVIAMENTO': 2, 'MAGAZZINO': 1}"
512909,1332,2629,291945.5,5035333.5,122,5,27937.0,0,27937,"{'CASA': 101, 'MIXED': 10, 'MAGAZZINO': 5, 'BOTTEGA': 3, 'INVIAMENTO': 2}"
261121,1019,2301,291617.5,5035646.5,86,5,21228.0,0,21228,"{'CASA': 61, 'MIXED': 13, 'INVIAMENTO': 1, 'BOTTEGA': 6, 'MAGAZZINO': 5}"
1259336,1907,3002,292318.5,5034758.5,54,6,24466.0,0,24466,"{'CASA': 35, 'OTHER': 2, 'BOTTEGA': 7, 'MIXED': 7, 'INVIAMENTO': 2, 'MAGAZZINO': 1}"
1643451,2167,3634,292950.5,5034498.5,74,6,24100.0,0,24100,"{'INVIAMENTO': 1, 'CASA': 66, 'MAGAZZINO': 2, 'MIXED': 1, 'OTHER': 1, 'BOTTEGA': 3}"
374295,1181,1651,290967.5,5035484.5,115,5,30228.0,0,30228,"{'CASA': 75, 'BOTTEGA': 6, 'MIXED': 7, 'INVIAMENTO': 2, 'OTHER': 1}"
418393,1235,2214,291530.5,5035430.5,226,6,30066.0,0,30066,"{'CASA': 161, 'MIXED': 27, 'INVIAMENTO': 2, 'BOTTEGA': 22, 'MAGAZZINO': 9, 'OTHER': 3}"
1763534,2270,3631,292947.5,5034395.5,85,6,28252.0,0,28252,"{'INVIAMENTO': 1, 'CASA': 77, 'MAGAZZINO': 2, 'MIXED': 1, 'OTHER': 1, 'BOTTEGA': 3}"
279720,1046,2010,291326.5,5035619.5,126,6,30698.0,0,30698,"{'CASA': 84, 'MIXED': 16, 'INVIAMENTO': 2, 'BOTTEGA': 17, 'MAGAZZINO': 5, 'OTHER': 2}"
997038,1731,1628,290944.5,5034934.5,113,5,33397.0,0,33397,"{'MIXED': 20, 'BOTTEGA': 15, 'CASA': 70, 'INVIAMENTO': 6, 'MAGAZZINO': 2}"
1802587,2326,1140,290456.5,5034339.5,34,4,29185.0,0,29185,"{'CASA': 27, 'MIXED': 1, 'BOTTEGA': 3, 'TRAGHETTO': 1}"
1693972,2205,1515,290831.5,5034460.5,95,3,26930.0,0,26930,"{'CASA': 83, 'MIXED': 9, 'BOTTEGA': 3}"
31322,576,1704,291020.5,5036089.5,104,6,27643.0,0,27643,"{'CASA': 78, 'MIXED': 15, 'BOTTEGA': 4, 'INVIAMENTO': 3, 'MAGAZZINO': 3, 'OTHER': 1}"
536385,1357,2847,292163.5,5035308.5,8,4,12359.0,0,12359,"{'CASA': 1, 'MIXED': 3, 'INVIAMENTO': 1, 'BOTTEGA': 3}"
896483,1666,3185,292501.5,5034999.5,44,6,26527.0,0,26527,"{'CASA': 35, 'BOTTEGA': 2, 'MIXED': 4, 'INVIAMENTO': 1, 'MAGAZZINO': 1, 'TRAGHETTO': 1}"
1870196,2439,3969,293285.5,5034226.5,100,4,24832.0,0,24832,"{'CASA': 94, 'INVIAMENTO': 2, 'MIXED': 3, 'BOTTEGA': 1}"
99005,724,1722,291038.5,5035941.5,214,6,39746.0,0,39746,"{'MIXED': 23, 'CASA': 151, 'OTHER': 10, 'BOTTEGA': 17, 'INVIAMENTO': 4, 'MAGAZZINO': 5}"
287916,1057,2312,291628.5,5035608.5,74,5,16128.0,0,16128,"{'CASA': 52, 'MIXED': 11, 'INVIAMENTO': 1, 'BOTTEGA': 6, 'MAGAZZINO': 4}"
755907,1560,2227,291543.5,5035105.5,705,7,50876.0,0,50876,"{'CASA': 114, 'BOTTEGA': 338, 'MAGAZZINO': 41, 'MIXED': 120, 'INVIAMENTO': 5, 'TRAGHETTO': 48, 'OTHER': 10}"
867575,1645,2433,291749.5,5035020.5,857,7,51781.0,0,51781,"{'CASA': 186, 'MAGAZZINO': 37, 'INVIAMENTO': 13, 'MIXED': 189, 'BOTTEGA': 372, 'TRAGHETTO': 22, 'OTHER': 11}"
1705819,2215,2405,291721.5,5034450.5,110,5,29356.0,0,29356,"{'CASA': 49, 'BOTTEGA': 40, 'INVIAMENTO': 6, 'MIXED': 13, 'MAGAZZINO': 2}"
1267752,1912,2632,291948.5,5034753.5,512,7,62900.0,0,62900,"{'CASA': 165, 'OTHER': 3, 'BOTTEGA': 166, 'MIXED': 138, 'TRAGHETTO': 14, 'INVIAMENTO': 5, 'MAGAZZINO': 11}"
682244,1500,1973,291289.5,5035165.5,362,7,36584.0,0,36584,"{'CASA': 69, 'MAGAZZINO': 22, 'BOTTEGA': 159, 'MIXED': 50, 'OTHER': 2, 'INVIAMENTO': 2, 'TRAGHETTO': 44}"
1704128,2214,1208,290524.5,5034451.5,48,5,28380.0,0,28380,"{'CASA': 35, 'MIXED': 5, 'BOTTEGA': 4, 'TRAGHETTO': 1, 'INVIAMENTO': 1}"
616091,1439,1460,290776.5,5035226.5,144,4,35207.0,0,35207,"{'CASA': 93, 'BOTTEGA': 2, 'MIXED': 10, 'INVIAMENTO': 2}"
874056,1650,2715,292031.5,5035015.5,242,6,42860.0,0,42860,"{'CASA': 121, 'BOTTEGA': 56, 'MIXED': 53, 'OTHER': 2, 'INVIAMENTO': 4, 'MAGAZZINO': 5}"
1865215,2431,1979,291295.5,5034234.5,55,5,21376.0,0,21376,"{'CASA': 48, 'MAGAZZINO': 2, 'BOTTEGA': 2, 'INVIAMENTO': 1, 'MIXED': 2}"
1934630,2590,2107,291423.5,5034075.5,31,5,14755.0,0,14755,"{'CASA': 25, 'MIXED': 1, 'MAGAZZINO': 3, 'BOTTEGA': 1, 'INVIAMENTO': 1}"
510407,1330,1476,290792.5,5035335.5,142,4,34835.0,0,34835,"{'CASA': 93, 'BOTTEGA': 2, 'MIXED': 9, 'INVIAMENTO': 1}"
89913,707,2017,291333.5,5035958.5,66,6,22917.0,0,22917,"{'OTHER': 2, 'CASA': 52, 'MAGAZZINO': 2, 'MIXED': 7, 'BOTTEGA': 2, 'INVIAMENTO': 1}"
382578,1192,1793,291109.5,5035473.5,94,6,26272.0,0,26272,"{'CASA': 65, 'BOTTEGA': 5, 'MIXED': 9, 'OTHER': 1, 'INVIAMENTO': 1, 'MAGAZZINO': 1}"
1880755,2457,3931,293247.5,5034208.5,117,5,30141.0,0,30141,"{'CASA': 105, 'MIXED': 4, 'BOTTEGA': 5, 'INVIAMENTO': 2, 'OTHER': 1}"
896222,1666,2799,292115.5,5034999.5,170,6,34115.0,0,34115,"{'CASA': 84, 'OTHER': 1, 'BOTTEGA': 37, 'MIXED': 38, 'INVIAMENTO': 5, 'MAGAZZINO': 4}"
434842,1253,2590,291906.5,5035412.5,94,5,20082.0,0,20082,"{'CASA': 82, 'MIXED': 6, 'MAGAZZINO': 3, 'BOTTEGA': 1, 'INVIAMENTO': 1}"
1787579,2299,3923,293239.5,5034366.5,135,5,34915.0,0,34915,"{'CASA': 120, 'BOTTEGA': 6, 'INVIAMENTO': 4, 'MIXED': 4, 'OTHER': 1}"
1846079,2402,2102,291418.5,5034263.5,40,5,19637.0,0,19637,"{'CASA': 34, 'MIXED': 1, 'MAGAZZINO': 3, 'BOTTEGA': 1, 'INVIAMENTO': 1}"
823837,1612,3073,292389.5,5035053.5,52,6,20109.0,0,20109,"{'CASA': 41, 'BOTTEGA': 5, 'MIXED': 3, 'INVIAMENTO': 1, 'MAGAZZINO': 1, 'TRAGHETTO': 1}"
1299795,1932,1762,291078.5,5034733.5,48,4,25860.0,0,25860,"{'CASA': 39, 'INVIAMENTO': 4, 'MIXED': 2, 'BOTTEGA': 3}"
1309299,1938,2980,292296.5,5034727.5,51,7,20009.0,0,20009,"{'BOTTEGA': 4, 'TRAGHETTO': 5, 'CASA': 28, 'INVIAMENTO': 7, 'OTHER': 3, 'MIXED': 3, 'MAGAZZINO': 1}"
1592632,2134,920,290236.5,5034531.5,207,7,36373.0,0,36373,"{'CASA': 183, 'BOTTEGA': 6, 'MIXED': 9, 'TRAGHETTO': 1, 'OTHER': 1, 'MAGAZZINO': 2, 'INVIAMENTO': 1}"
1765920,2273,1874,291190.5,5034392.5,34,5,20833.0,0,20833,"{'MIXED': 3, 'OTHER': 3, 'INVIAMENTO': 3, 'CASA': 22, 'BOTTEGA': 3}"
248817,999,2367,291683.5,5035666.5,62,5,18508.0,0,18508,"{'CASA': 45, 'MIXED': 8, 'INVIAMENTO': 1, 'BOTTEGA': 5, 'MAGAZZINO': 3}"
54090,631,1597,290913.5,5036034.5,92,6,25920.0,0,25920,"{'MIXED': 15, 'CASA': 67, 'BOTTEGA': 3, 'INVIAMENTO': 3, 'MAGAZZINO': 3, 'OTHER': 1}"
1936468,2597,2124,291440.5,5034068.5,32,5,15273.0,0,15273,"{'CASA': 26, 'MIXED': 1, 'MAGAZZINO': 3, 'BOTTEGA': 1, 'INVIAMENTO': 1}"
454383,1273,1156,290472.5,5035392.5,4,2,7935.0,0,7935,"{'CASA': 3, 'MIXED': 1}"
1145673,1836,1181,290497.5,5034829.5,113,5,20266.0,0,20266,"{'BOTTEGA': 11, 'CASA': 86, 'MIXED': 12, 'INVIAMENTO': 3, 'MAGAZZINO': 1}"
1119468,1817,3520,292836.5,5034848.5,0,0,1332.0,0,1332,{}
1071209,1781,2822,292138.5,5034884.5,0,0,117.0,0,117,{}
1900444,2497,3990,293306.5,5034168.5,74,3,23406.0,0,23406,"{'CASA': 72, 'OTHER': 1, 'BOTTEGA': 1}"
1576539,2122,3373,292689.5,5034543.5,43,7,24888.0,0,24888,"{'BOTTEGA': 3, 'CASA': 19, 'INVIAMENTO': 7, 'OTHER': 3, 'TRAGHETTO': 7, 'MIXED': 3, 'MAGAZZINO': 1}"
1455200,2041,4193,293509.5,5034624.5,15,3,11113.0,0,11113,"{'CASA': 12, 'BOTTEGA': 1, 'INVIAMENTO': 2}"
1190883,1867,2137,291453.5,5034798.5,380,6,24823.0,0,24823,"{'CASA': 189, 'MIXED': 83, 'BOTTEGA': 64, 'INVIAMENTO': 16, 'MAGAZZINO': 11, 'OTHER': 9}"
134378,797,1704,291020.5,5035868.5,243,6,36559.0,0,36559,"{'MIXED': 23, 'CASA': 173, 'OTHER': 10, 'BOTTEGA': 21, 'INVIAMENTO': 5, 'MAGAZZINO': 6}"
864707,1643,1775,291091.5,5035022.5,46,4,29298.0,0,29298,"{'CASA': 27, 'MIXED': 10, 'BOTTEGA': 8, 'INVIAMENTO': 1}"
1833724,2384,2314,291630.5,5034281.5,10,2,8464.0,0,8464,"{'CASA': 8, 'MAGAZZINO': 2}"
438076,1257,1056,290372.5,5035408.5,0,0,4429.0,0,4429,{}
1837392,2390,1289,290605.5,5034275.5,33,6,23921.0,0,23921,"{'CASA': 22, 'BOTTEGA': 3, 'TRAGHETTO': 1, 'MIXED': 3, 'OTHER': 1, 'INVIAMENTO': 1}"
603276,1426,1684,291000.5,5035239.5,178,5,45703.0,0,45703,"{'CASA': 116, 'BOTTEGA': 6, 'MIXED': 12, 'INVIAMENTO': 4, 'OTHER': 1}"
767392,1570,1570,290886.5,5035095.5,135,4,37948.0,0,37948,"{'CASA': 82, 'BOTTEGA': 7, 'MIXED': 12, 'INVIAMENTO': 3}"
1028289,1751,1953,291269.5,5034914.5,125,7,30840.0,0,30840,"{'CASA': 39, 'BOTTEGA': 22, 'MIXED': 25, 'MAGAZZINO': 4, 'INVIAMENTO': 3, 'OTHER': 1, 'TRAGHETTO': 26}"
1196426,1870,3016,292332.5,5034795.5,64,6,30880.0,0,30880,"{'CASA': 43, 'OTHER': 2, 'BOTTEGA': 8, 'MIXED': 7, 'MAGAZZINO': 2, 'INVIAMENTO': 2}"
1099928,1803,1570,290886.5,5034862.5,120,5,33340.0,0,33340,"{'CASA': 75, 'INVIAMENTO': 6, 'BOTTEGA': 16, 'MIXED': 21, 'MAGAZZINO': 2}"
247333,997,1617,290933.5,5035668.5,140,7,29143.0,0,29143,"{'CASA': 94, 'MIXED': 12, 'BOTTEGA': 9, 'MAGAZZINO': 4, 'INVIAMENTO': 2, 'TRAGHETTO': 6, 'OTHER': 7}"
1192227,1868,1469,290785.5,5034797.5,225,5,38916.0,0,38916,"{'CASA': 157, 'MIXED': 36, 'BOTTEGA': 22, 'INVIAMENTO': 7, 'MAGAZZINO': 3}"
604724,1427,2610,291926.5,5035238.5,142,6,35525.0,0,35525,"{'CASA': 107, 'MIXED': 15, 'MAGAZZINO': 6, 'BOTTEGA': 10, 'OTHER': 1, 'INVIAMENTO': 3}"
672434,1491,2063,291379.5,5035174.5,523,7,47525.0,0,47525,"{'CASA': 77, 'MAGAZZINO': 30, 'BOTTEGA': 271, 'MIXED': 63, 'INVIAMENTO': 3, 'TRAGHETTO': 48, 'OTHER': 3}"
1425106,2020,1856,291172.5,5034645.5,97,5,38302.0,0,38302,"{'CASA': 72, 'MIXED': 7, 'OTHER': 3, 'INVIAMENTO': 10, 'BOTTEGA': 5}"
1362740,1976,1264,290580.5,5034689.5,111,5,26852.0,0,26852,"{'CASA': 72, 'MIXED': 20, 'BOTTEGA': 12, 'INVIAMENTO': 6, 'MAGAZZINO': 1}"
1386215,1992,2381,291697.5,5034673.5,539,6,46203.0,0,46203,"{'MIXED': 136, 'BOTTEGA': 141, 'CASA': 218, 'INVIAMENTO': 9, 'MAGAZZINO': 15, 'OTHER': 7}"
786352,1584,3470,292786.5,5035081.5,0,0,1332.0,0,1332,{}
210785,933,2443,291759.5,5035732.5,15,2,10493.0,0,10493,"{'CASA': 14, 'MAGAZZINO': 1}"
683344,1501,1885,291201.5,5035164.5,0,0,304.0,0,304,{}
611915,1434,2896,292212.5,5035231.5,41,5,11189.0,0,11189,"{'CASA': 23, 'BOTTEGA': 9, 'MIXED': 6, 'INVIAMENTO': 2, 'MAGAZZINO': 1}"
962466,1709,2081,291397.5,5034956.5,408,7,40998.0,0,40998,"{'CASA': 60, 'MAGAZZINO': 27, 'BOTTEGA': 196, 'MIXED': 55, 'OTHER': 3, 'INVIAMENTO': 2, 'TRAGHETTO': 44}"
903172,1671,1956,291272.5,5034994.5,225,7,40690.0,0,40690,"{'CASA': 55, 'BOTTEGA': 64, 'MIXED': 38, 'INVIAMENTO': 5, 'MAGAZZINO': 13, 'OTHER': 1, 'TRAGHETTO': 44}"
1534126,2093,1233,290549.5,5034572.5,127,6,32211.0,0,32211,"{'CASA': 94, 'MIXED': 19, 'BOTTEGA': 9, 'TRAGHETTO': 1, 'INVIAMENTO': 3, 'MAGAZZINO': 1}"
1167161,1851,2353,291669.5,5034814.5,749,6,46034.0,0,46034,"{'CASA': 296, 'MIXED': 190, 'BOTTEGA': 203, 'MAGAZZINO': 24, 'INVIAMENTO': 14, 'OTHER': 12}"
201346,917,2014,291330.5,5035748.5,77,6,30207.0,0,30207,"{'BOTTEGA': 12, 'CASA': 55, 'OTHER': 2, 'MAGAZZINO': 2, 'MIXED': 5, 'INVIAMENTO': 1}"
9831,503,1711,291027.5,5036162.5,51,6,19179.0,0,19179,"{'CASA': 35, 'OTHER': 1, 'MAGAZZINO': 2, 'MIXED': 10, 'INVIAMENTO': 2, 'BOTTEGA': 1}"
765641,1568,2700,292016.5,5035097.5,173,5,28247.0,0,28247,"{'CASA': 87, 'BOTTEGA': 40, 'MIXED': 39, 'INVIAMENTO': 4, 'MAGAZZINO': 3}"
1640173,2165,3488,292804.5,5034500.5,22,4,24629.0,0,24629,"{'INVIAMENTO': 1, 'CASA': 18, 'MAGAZZINO': 2, 'BOTTEGA': 1}"
71384,668,2228,291544.5,5035997.5,0,0,128.0,0,128,{}
1475073,2054,2950,292266.5,5034611.5,83,6,31959.0,0,31959,"{'TRAGHETTO': 26, 'CASA': 22, 'BOTTEGA': 17, 'INVIAMENTO': 7, 'OTHER': 3, 'MIXED': 5}"
252422,1005,2547,291863.5,5035660.5,65,5,22193.0,0,22193,"{'CASA': 55, 'MAGAZZINO': 2, 'MIXED': 5, 'BOTTEGA': 1, 'OTHER': 1}"
402271,1217,2304,291620.5,5035448.5,244,6,33237.0,0,33237,"{'CASA': 179, 'MIXED': 27, 'INVIAMENTO': 3, 'BOTTEGA': 18, 'MAGAZZINO': 12, 'OTHER': 3}"
1944543,2644,1940,291256.5,5034021.5,47,5,17680.0,0,17680,"{'CASA': 39, 'MIXED': 2, 'MAGAZZINO': 2, 'BOTTEGA': 1, 'INVIAMENTO': 3}"
1036827,1756,3621,292937.5,5034909.5,0,0,1332.0,0,1332,{}
789215,1587,1531,290847.5,5035078.5,93,4,29100.0,0,29100,"{'CASA': 53, 'BOTTEGA': 7, 'MIXED': 10, 'INVIAMENTO': 2}"
300323,1077,1171,290487.5,5035588.5,9,2,6863.0,0,6863,"{'CASA': 7, 'MIXED': 2}"
734703,1543,2288,291604.5,5035122.5,776,7,51032.0,0,51032,"{'CASA': 129, 'MAGAZZINO': 44, 'BOTTEGA': 366, 'MIXED': 142, 'INVIAMENTO': 7, 'TRAGHETTO': 48, 'OTHER': 11}"
1180917,1860,3767,293083.5,5034805.5,38,4,12400.0,0,12400,"{'CASA': 28, 'BOTTEGA': 3, 'INVIAMENTO': 4, 'MIXED': 3}"
1887995,2471,3735,293051.5,5034194.5,32,4,11075.0,0,11075,"{'CASA': 27, 'MIXED': 1, 'OTHER': 1, 'BOTTEGA': 3}"
969640,1713,3415,292731.5,5034952.5,11,2,8296.0,0,8296,"{'CASA': 9, 'MIXED': 2}"
50798,623,1883,291199.5,5036042.5,78,5,16839.0,0,16839,"{'CASA': 64, 'MIXED': 10, 'OTHER': 1, 'INVIAMENTO': 2, 'BOTTEGA': 1}"
1309667,1938,3775,293091.5,5034727.5,38,4,12373.0,0,12373,"{'CASA': 28, 'BOTTEGA': 3, 'INVIAMENTO': 4, 'MIXED': 3}"
931403,1689,2675,291991.5,5034976.5,371,6,47943.0,0,47943,"{'CASA': 149, 'BOTTEGA': 117, 'MIXED': 88, 'OTHER': 2, 'INVIAMENTO': 5, 'MAGAZZINO': 8}"
1070119,1780,3618,292934.5,5034885.5,0,0,1332.0,0,1332,{}
1077971,1786,2132,291448.5,5034879.5,333,7,21649.0,0,21649,"{'CASA': 138, 'MIXED': 61, 'BOTTEGA': 87, 'TRAGHETTO': 4, 'INVIAMENTO': 12, 'MAGAZZINO': 12, 'OTHER': 9}"
1759045,2265,3675,292991.5,5034400.5,107,6,31451.0,0,31451,"{'INVIAMENTO': 3, 'CASA': 94, 'MAGAZZINO': 2, 'MIXED': 3, 'BOTTEGA': 4, 'OTHER': 1}"
652916,1473,955,290271.5,5035192.5,17,4,13574.0,0,13574,"{'OTHER': 1, 'INVIAMENTO': 1, 'CASA': 14, 'MAGAZZINO': 1}"
1224979,1888,1452,290768.5,5034777.5,127,5,24969.0,0,24969,"{'CASA': 89, 'MIXED': 22, 'INVIAMENTO': 4, 'BOTTEGA': 11, 'MAGAZZINO': 1}"
1891749,2479,2231,291547.5,5034186.5,18,3,9055.0,0,9055,"{'CASA': 14, 'MIXED': 1, 'MAGAZZINO': 3}"
